freq,unit,iccs,geo\TIME_PERIOD	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 
A,P_HTHAB,ICCS0501,DEE0D	: 	: 	: 	: 	665.44 	605.15 	634.79 	552.03 	491.06 	441.46 	370.19 	351.84 	: 	: 
A,P_HTHAB,ICCS0501,DEE0E	: 	: 	: 	: 	578.11 	623.57 	656.69 	840.58 	874.29 	830.14 	739.66 	509.38 	: 	: 
A,P_HTHAB,ICCS0501,DEF	: 	: 	: 	: 	676.17 	651.73 	639.29 	650.08 	596.56 	500.39 	468.47 	458.28 	: 	: 
A,P_HTHAB,ICCS0501,DEF0	: 	: 	: 	: 	676.17 	651.73 	639.29 	650.08 	596.56 	500.39 	468.47 	458.28 	: 	: 
A,P_HTHAB,ICCS0501,DEF01	: 	: 	: 	: 	1216.17 	1196.95 	1134.92 	1199.61 	1046.05 	958.46 	753.51 	858.06 	: 	: 
A,P_HTHAB,ICCS0501,DEF02	: 	: 	: 	: 	1055.68 	1043.50 	973.78 	1025.71 	904.57 	943.26 	903.43 	771.97 	: 	: 
A,P_HTHAB,ICCS0501,DEF03	: 	: 	: 	: 	702.97 	708.03 	787.01 	731.28 	808.77 	666.78 	608.83 	486.65 	: 	: 
A,P_HTHAB,ICCS0501,DEF04	: 	: 	: 	: 	1303.09 	1100.70 	1116.04 	1113.57 	801.80 	592.37 	772.67 	688.16 	: 	: 
A,P_HTHAB,ICCS0501,DEF05	: 	: 	: 	: 	590.32 	582.11 	572.12 	443.15 	424.32 	330.94 	298.25 	277.01 	: 	: 
A,P_HTHAB,ICCS0501,DEF06	: 	: 	: 	: 	536.58 	512.49 	537.97 	585.20 	495.86 	424.48 	403.93 	416.19 	: 	: 
A,P_HTHAB,ICCS0501,DEF07	: 	: 	: 	: 	490.71 	480.16 	495.30 	559.18 	533.06 	348.64 	383.77 	324.46 	: 	: 
A,P_HTHAB,ICCS0501,DEF08	: 	: 	: 	: 	568.30 	546.29 	605.05 	529.35 	572.72 	347.59 	338.51 	354.97 	: 	: 
A,P_HTHAB,ICCS0501,DEF09	: 	: 	: 	: 	551.95 	548.48 	492.99 	605.75 	561.35 	346.37 	484.23 	393.46 	: 	: 
A,P_HTHAB,ICCS0501,DEF0A	: 	: 	: 	: 	432.35 	445.86 	474.56 	454.03 	512.07 	365.18 	298.04 	326.47 	: 	: 
A,P_HTHAB,ICCS0501,DEF0B	: 	: 	: 	: 	712.68 	725.59 	615.87 	519.68 	517.42 	470.01 	342.83 	424.89 	: 	: 
A,P_HTHAB,ICCS0501,DEF0C	: 	: 	: 	: 	624.87 	449.44 	473.52 	438.67 	497.87 	442.91 	343.85 	475.94 	: 	: 
A,P_HTHAB,ICCS0501,DEF0D	: 	: 	: 	: 	600.06 	567.20 	564.21 	580.82 	525.60 	477.16 	416.39 	345.97 	: 	: 
A,P_HTHAB,ICCS0501,DEF0E	: 	: 	: 	: 	586.78 	567.87 	558.39 	476.89 	438.17 	401.14 	285.69 	287.03 	: 	: 
A,P_HTHAB,ICCS0501,DEF0F	: 	: 	: 	: 	675.96 	685.24 	645.15 	831.41 	526.26 	519.00 	478.41 	597.46 	: 	: 
A,P_HTHAB,ICCS0501,DEG	: 	: 	: 	: 	277.14 	309.43 	308.86 	341.07 	316.99 	285.11 	287.70 	279.92 	: 	: 
A,P_HTHAB,ICCS0501,DEG0	: 	: 	: 	: 	277.14 	309.43 	308.86 	341.07 	316.99 	285.11 	287.70 	279.92 	: 	: 
A,P_HTHAB,ICCS0501,DEG01	: 	: 	: 	: 	693.73 	635.43 	737.99 	718.65 	864.28 	796.26 	683.61 	722.98 	: 	: 
A,P_HTHAB,ICCS0501,DEG02	: 	: 	: 	: 	397.93 	448.71 	350.61 	686.83 	312.46 	392.61 	360.54 	347.31 	: 	: 
A,P_HTHAB,ICCS0501,DEG03	: 	: 	: 	: 	241.48 	322.69 	283.25 	309.59 	280.30 	330.85 	409.54 	458.68 	: 	: 
A,P_HTHAB,ICCS0501,DEG04	: 	: 	: 	: 	257.04 	186.28 	249.54 	218.18 	149.55 	165.69 	295.74 	235.40 	: 	: 
A,P_HTHAB,ICCS0501,DEG05	: 	: 	: 	: 	325.99 	370.04 	274.82 	592.34 	586.30 	478.60 	478.07 	359.50 	: 	: 
A,P_HTHAB,ICCS0501,DEG06	: 	: 	: 	: 	153.08 	152.99 	148.59 	159.83 	163.83 	103.93 	105.32 	151.42 	: 	: 
A,P_HTHAB,ICCS0501,DEG07	: 	: 	: 	: 	272.10 	407.35 	323.26 	467.93 	385.45 	277.33 	306.98 	376.99 	: 	: 
A,P_HTHAB,ICCS0501,DEG09	: 	: 	: 	: 	167.48 	313.49 	267.64 	223.24 	208.98 	333.82 	277.28 	215.72 	: 	: 
A,P_HTHAB,ICCS0501,DEG0A	: 	: 	: 	: 	427.87 	339.62 	333.52 	338.31 	490.21 	438.16 	333.69 	366.62 	: 	: 
A,P_HTHAB,ICCS0501,DEG0B	: 	: 	: 	: 	155.07 	118.06 	94.76 	135.94 	139.62 	129.55 	164.29 	118.52 	: 	: 
A,P_HTHAB,ICCS0501,DEG0C	: 	: 	: 	: 	194.87 	292.52 	329.25 	299.89 	301.83 	241.45 	239.08 	197.12 	: 	: 
A,P_HTHAB,ICCS0501,DEG0D	: 	: 	: 	: 	264.17 	330.96 	403.77 	300.55 	439.09 	259.56 	204.21 	205.30 	: 	: 
A,P_HTHAB,ICCS0501,DEG0E	: 	: 	: 	: 	101.50 	109.86 	124.55 	100.51 	74.39 	102.60 	98.56 	64.51 	: 	: 
A,P_HTHAB,ICCS0501,DEG0F	: 	: 	: 	: 	238.80 	283.02 	399.24 	370.07 	456.12 	365.50 	235.23 	273.12 	: 	: 
A,P_HTHAB,ICCS0501,DEG0G	: 	: 	: 	: 	209.80 	210.93 	182.37 	197.20 	147.33 	179.79 	297.09 	231.86 	: 	: 
A,P_HTHAB,ICCS0501,DEG0H	: 	: 	: 	: 	237.75 	287.19 	274.23 	225.32 	265.76 	145.11 	143.72 	526.73 	: 	: 
A,P_HTHAB,ICCS0501,DEG0I	: 	: 	: 	: 	273.64 	228.78 	182.22 	227.09 	223.28 	151.41 	173.24 	157.02 	: 	: 
A,P_HTHAB,ICCS0501,DEG0J	: 	: 	: 	: 	183.05 	176.79 	139.28 	368.01 	192.61 	145.52 	186.77 	184.22 	: 	: 
A,P_HTHAB,ICCS0501,DEG0K	: 	: 	: 	: 	259.21 	240.42 	162.57 	168.90 	118.14 	128.70 	138.65 	132.31 	: 	: 
A,P_HTHAB,ICCS0501,DEG0L	: 	: 	: 	: 	96.68 	111.33 	135.07 	189.38 	114.72 	93.26 	123.90 	100.86 	: 	: 
A,P_HTHAB,ICCS0501,DEG0M	: 	: 	: 	: 	474.80 	831.67 	822.61 	542.58 	324.87 	235.79 	411.47 	233.03 	: 	: 
A,P_HTHAB,ICCS0501,DEG0N	: 	: 	: 	: 	261.34 	239.56 	358.46 	666.13 	393.71 	373.34 	559.59 	238.38 	: 	: 
A,P_HTHAB,ICCS0501,DEG0P	: 	: 	: 	: 	122.56 	107.68 	90.27 	131.92 	100.27 	95.41 	93.73 	96.73 	: 	: 
A,P_HTHAB,ICCS0501,DEZ	: 	: 	: 	: 	0.12 	0.10 	0.14 	0.18 	0.16 	0.18 	0.16 	0.17 	: 	: 
A,P_HTHAB,ICCS0501,DEZZ	: 	: 	: 	: 	0.12 	0.10 	0.14 	0.18 	0.16 	0.18 	0.16 	0.17 	: 	: 
A,P_HTHAB,ICCS0501,DEZZZ	: 	: 	: 	: 	0.12 	0.10 	0.14 	0.18 	0.16 	0.18 	0.16 	0.17 	: 	: 
A,P_HTHAB,ICCS0501,DK	1708.94 	1940.90 	1746.84 	1649.67 	1450.22 	1409.25 	1237.50 	1119.19 	1053.68 	955.37 	949.08 	831.15 	661.08 	521.11 
A,P_HTHAB,ICCS0501,DK0	1707.11 	1939.11 	1744.13 	1647.60 	1447.41 	1407.73 	1236.29 	1118.27 	1052.45 	954.36 	947.31 	830.03 	659.58 	520.39 
A,P_HTHAB,ICCS0501,DK01	1560.43 	1957.07 	1832.68 	1686.55 	1501.82 	1523.38 	1361.32 	1208.17 	1153.49 	965.92 	905.16 	866.93 	643.82 	508.82 
A,P_HTHAB,ICCS0501,DK011	1384.14 	1642.32 	1717.99 	1513.84 	1276.93 	1315.14 	1195.21 	1000.44 	855.95 	684.74 	739.07 	706.33 	488.33 	341.29 
A,P_HTHAB,ICCS0501,DK012	1810.57 	2465.65 	2091.31 	1890.47 	1777.51 	1825.68 	1515.99 	1371.99 	1351.90 	1176.00 	1025.90 	987.52 	801.10 	656.13 
A,P_HTHAB,ICCS0501,DK013	1645.58 	1995.43 	1843.65 	1828.90 	1638.67 	1610.57 	1553.15 	1442.79 	1494.57 	1256.15 	1107.06 	1058.12 	772.08 	660.89 
A,P_HTHAB,ICCS0501,DK014	440.43 	421.95 	421.25 	506.01 	376.76 	330.83 	183.60 	200.41 	178.18 	148.34 	138.49 	143.71 	80.84 	52.95 
A,P_HTHAB,ICCS0501,DK02	2035.69 	2247.79 	1900.16 	1863.83 	1593.46 	1551.65 	1373.04 	1114.10 	1149.25 	1053.99 	965.84 	841.60 	674.02 	480.90 
A,P_HTHAB,ICCS0501,DK021	2066.60 	2354.40 	2007.04 	1858.02 	1650.81 	1707.60 	1295.73 	1029.07 	1185.13 	877.96 	834.23 	739.90 	580.37 	458.63 
A,P_HTHAB,ICCS0501,DK022	2023.45 	2205.41 	1857.37 	1866.17 	1570.14 	1487.72 	1405.03 	1149.65 	1134.18 	1128.07 	1021.37 	884.78 	714.05 	490.49 
A,P_HTHAB,ICCS0501,DK03	1792.98 	1978.72 	1773.34 	1640.19 	1463.86 	1370.88 	1237.41 	1109.54 	1017.60 	928.18 	1072.94 	890.26 	690.05 	563.57 
A,P_HTHAB,ICCS0501,DK031	1895.07 	2080.12 	1634.69 	1440.30 	1474.47 	1287.70 	1173.80 	1062.06 	986.62 	904.77 	1056.94 	891.51 	784.54 	601.90 
A,P_HTHAB,ICCS0501,DK032	1723.84 	1910.05 	1867.31 	1775.64 	1456.67 	1427.32 	1280.66 	1141.88 	1038.74 	944.17 	1083.89 	889.40 	625.04 	537.13 
A,P_HTHAB,ICCS0501,DK04	1614.58 	1704.29 	1519.94 	1480.10 	1324.96 	1287.77 	1106.11 	1043.70 	949.58 	921.68 	934.38 	761.81 	696.88 	557.56 
A,P_HTHAB,ICCS0501,DK041	1105.33 	1311.18 	1161.39 	1090.00 	1091.64 	1002.96 	803.49 	841.40 	739.45 	697.39 	775.86 	593.10 	589.22 	511.13 
A,P_HTHAB,ICCS0501,DK042	1880.79 	1908.94 	1705.12 	1679.75 	1443.59 	1431.37 	1257.38 	1144.18 	1053.32 	1031.67 	1011.59 	843.28 	748.39 	579.55 
A,P_HTHAB,ICCS0501,DK05	1679.57 	1873.85 	1691.08 	1607.37 	1313.97 	1199.44 	951.54 	1033.59 	906.24 	904.42 	820.00 	726.57 	541.41 	439.50 
A,P_HTHAB,ICCS0501,DK050	1679.57 	1873.85 	1691.08 	1607.37 	1313.97 	1199.44 	951.54 	1033.59 	906.24 	904.42 	820.00 	726.57 	541.41 	439.50 
A,P_HTHAB,ICCS0501,DKZ	1.83 	1.80 	2.71 	2.07 	2.81 	1.52 	1.21 	0.92 	1.23 	1.01 	1.76 	1.12 	1.49 	0.72 
A,P_HTHAB,ICCS0501,DKZZ	1.83 	1.80 	2.71 	2.07 	2.81 	1.52 	1.21 	0.92 	1.23 	1.01 	1.76 	1.12 	1.49 	0.72 
A,P_HTHAB,ICCS0501,DKZZZ	1.83 	1.80 	2.71 	2.07 	2.81 	1.52 	1.21 	0.92 	1.23 	1.01 	1.76 	1.12 	1.49 	0.72 
A,P_HTHAB,ICCS0501,EL	334.56 	359.02 	471.35 	536.02 	518.44 	446.74 	399.45 	421.76 	414.35 	: 	164.10 	181.80 	129.61 	125.14 
A,P_HTHAB,ICCS0501,EL3	591.30 	586.73 	654.23 	758.69 	735.16 	615.18 	586.40 	628.96 	596.76 	: 	239.91 	249.64 	172.14 	162.79 
A,P_HTHAB,ICCS0501,EL30	591.30 	586.73 	654.23 	758.69 	735.16 	615.18 	586.40 	628.96 	596.76 	: 	239.91 	249.64 	172.14 	162.79 
A,P_HTHAB,ICCS0501,EL300	591.30 	586.73 	654.23 	758.69 	735.16 	615.18 	586.40 	628.96 	596.76 	: 	239.91 	249.64 	172.14 	162.79 
A,P_HTHAB,ICCS0501,EL4	132.91 	174.05 	297.85 	361.80 	314.92 	252.79 	205.02 	205.23 	196.43 	: 	76.84 	117.74 	63.70 	41.94 
A,P_HTHAB,ICCS0501,EL41	51.34 	47.11 	59.45 	72.20 	82.76 	44.12 	66.98 	65.25 	118.99 	: 	51.63 	66.49 	67.97 	17.46 
A,P_HTHAB,ICCS0501,EL411	49.05 	62.40 	75.82 	84.39 	108.65 	58.12 	95.58 	76.47 	116.37 	: 	50.66 	51.39 	48.29 	20.01 
A,P_HTHAB,ICCS0501,EL412	35.52 	30.55 	20.99 	53.25 	85.81 	49.05 	58.64 	96.80 	225.88 	: 	108.17 	140.97 	180.14 	28.09 
A,P_HTHAB,ICCS0501,EL413	68.61 	30.31 	58.37 	63.72 	29.93 	13.10 	18.72 	18.75 	39.47 	: 	7.10 	34.45 	13.46 	3.37 
A,P_HTHAB,ICCS0501,EL42	113.50 	158.22 	273.86 	338.04 	283.47 	308.38 	318.40 	306.69 	269.42 	: 	122.33 	258.99 	84.89 	61.23 
A,P_HTHAB,ICCS0501,EL421	136.16 	181.47 	299.52 	365.27 	302.84 	334.70 	312.39 	321.68 	275.34 	: 	89.71 	319.46 	79.75 	51.11 
A,P_HTHAB,ICCS0501,EL422	75.88 	119.83 	231.94 	293.83 	251.94 	265.51 	328.18 	282.22 	259.75 	: 	177.37 	155.38 	93.83 	78.90 
A,P_HTHAB,ICCS0501,EL43	169.78 	223.51 	387.25 	467.20 	405.65 	289.33 	188.31 	195.25 	181.86 	: 	60.77 	59.06 	50.59 	40.20 
A,P_HTHAB,ICCS0501,EL431	216.88 	258.66 	484.25 	655.47 	628.21 	443.27 	292.56 	287.66 	270.33 	: 	94.08 	92.74 	66.95 	59.29 
A,P_HTHAB,ICCS0501,EL432	171.29 	152.12 	232.47 	333.58 	288.11 	119.34 	83.79 	110.68 	127.19 	: 	43.12 	48.64 	59.65 	40.80 
A,P_HTHAB,ICCS0501,EL433	62.30 	165.66 	358.11 	246.86 	191.50 	118.62 	88.51 	82.62 	80.22 	: 	21.71 	15.99 	28.51 	7.97 
A,P_HTHAB,ICCS0501,EL434	135.04 	221.03 	288.23 	284.17 	143.77 	162.56 	88.42 	116.03 	90.07 	: 	25.11 	21.31 	26.27 	20.00 
A,P_HTHAB,ICCS0501,EL5	220.63 	243.18 	302.74 	349.53 	366.57 	341.77 	286.78 	263.87 	301.92 	: 	155.13 	187.89 	146.64 	153.64 
A,P_HTHAB,ICCS0501,EL51	93.82 	82.31 	139.48 	161.06 	169.26 	128.50 	111.15 	110.14 	119.77 	: 	26.78 	24.01 	22.05 	22.02 
A,P_HTHAB,ICCS0501,EL511	110.11 	73.73 	139.92 	123.57 	135.81 	127.11 	122.32 	134.54 	104.87 	: 	30.51 	19.02 	19.04 	16.37 
A,P_HTHAB,ICCS0501,EL512	79.09 	65.80 	119.80 	110.19 	103.66 	60.30 	54.16 	58.65 	79.27 	: 	8.04 	8.96 	10.77 	11.73 
A,P_HTHAB,ICCS0501,EL513	46.88 	71.60 	148.41 	163.60 	188.09 	162.90 	151.73 	102.38 	122.23 	: 	19.79 	28.01 	35.40 	26.50 
A,P_HTHAB,ICCS0501,EL514	120.78 	95.76 	156.41 	215.83 	247.54 	139.61 	96.16 	129.28 	111.29 	: 	44.44 	26.85 	18.57 	14.56 
A,P_HTHAB,ICCS0501,EL515	106.67 	103.60 	135.67 	200.74 	187.24 	149.63 	123.22 	118.90 	173.68 	: 	31.38 	36.73 	26.31 	38.67 
A,P_HTHAB,ICCS0501,EL52	311.45 	348.02 	394.82 	473.45 	499.33 	468.68 	386.84 	356.31 	415.11 	: 	231.50 	287.55 	220.93 	235.59 
A,P_HTHAB,ICCS0501,EL521	43.17 	57.73 	139.32 	165.40 	225.40 	198.04 	142.40 	114.74 	94.74 	: 	79.91 	66.39 	65.59 	75.26 
A,P_HTHAB,ICCS0501,EL522	467.24 	519.63 	525.61 	593.43 	638.82 	590.32 	477.18 	456.27 	539.02 	: 	331.93 	411.61 	334.05 	347.96 
A,P_HTHAB,ICCS0501,EL523	70.41 	66.87 	113.11 	174.88 	188.36 	133.91 	174.04 	122.80 	264.43 	: 	96.80 	96.92 	39.79 	33.92 
A,P_HTHAB,ICCS0501,EL524	45.84 	47.85 	82.90 	139.16 	154.34 	137.40 	111.75 	138.04 	172.53 	: 	73.98 	55.40 	36.62 	37.66 
A,P_HTHAB,ICCS0501,EL525	54.45 	91.01 	121.37 	131.05 	122.48 	155.06 	119.33 	112.94 	102.81 	: 	47.09 	52.32 	40.11 	38.04 
A,P_HTHAB,ICCS0501,EL526	82.15 	79.98 	174.00 	264.05 	305.26 	232.72 	223.26 	218.61 	218.22 	: 	70.73 	138.01 	43.82 	58.34 
A,P_HTHAB,ICCS0501,EL527	244.73 	283.61 	670.03 	1034.58 	851.11 	993.36 	865.71 	607.23 	671.09 	: 	179.95 	264.94 	132.92 	211.29 
A,P_HTHAB,ICCS0501,EL53	38.72 	61.74 	156.05 	124.17 	92.94 	68.25 	54.18 	59.69 	74.86 	: 	28.23 	19.85 	18.89 	13.74 
A,P_HTHAB,ICCS0501,EL531	40.14 	76.06 	176.97 	138.12 	117.61 	73.84 	54.95 	64.47 	90.22 	: 	36.01 	21.66 	22.43 	13.71 
A,P_HTHAB,ICCS0501,EL532	39.04 	27.38 	99.92 	72.81 	45.65 	60.19 	38.55 	61.48 	47.67 	: 	14.84 	15.00 	13.02 	15.38 
A,P_HTHAB,ICCS0501,EL533	33.26 	44.67 	137.15 	125.23 	52.20 	56.45 	66.59 	41.34 	47.55 	: 	14.03 	18.17 	12.21 	12.30 
A,P_HTHAB,ICCS0501,EL54	92.33 	96.19 	200.60 	179.51 	202.35 	237.81 	231.64 	189.01 	180.50 	: 	59.52 	57.24 	54.61 	40.79 
A,P_HTHAB,ICCS0501,EL541	55.53 	53.28 	71.13 	104.54 	140.31 	185.83 	168.49 	138.66 	143.29 	: 	50.08 	49.61 	54.10 	51.27 
A,P_HTHAB,ICCS0501,EL542	89.57 	77.40 	291.20 	208.11 	314.46 	311.92 	291.22 	112.99 	139.58 	: 	66.47 	62.13 	71.06 	31.20 
A,P_HTHAB,ICCS0501,EL543	120.91 	133.35 	274.50 	228.17 	219.37 	256.94 	262.58 	246.40 	218.83 	: 	64.51 	61.42 	50.57 	35.90 
A,P_HTHAB,ICCS0501,EL6	177.97 	239.83 	472.10 	501.87 	467.78 	409.70 	347.72 	404.33 	382.28 	: 	107.56 	109.52 	80.93 	77.94 
A,P_HTHAB,ICCS0501,EL61	80.25 	77.39 	187.02 	156.08 	190.52 	137.27 	104.65 	97.59 	101.72 	: 	43.49 	43.28 	30.62 	33.53 
A,P_HTHAB,ICCS0501,EL611	70.07 	85.64 	256.88 	152.14 	183.24 	123.57 	85.60 	86.25 	87.35 	: 	41.04 	46.92 	29.26 	37.81 
A,P_HTHAB,ICCS0501,EL612	106.87 	90.09 	173.28 	145.37 	215.32 	183.03 	134.47 	124.02 	137.10 	: 	55.38 	56.22 	41.39 	30.16 
A,P_HTHAB,ICCS0501,EL613	55.11 	49.52 	121.87 	175.79 	164.63 	89.82 	85.72 	74.30 	69.66 	: 	29.91 	21.17 	17.29 	33.30 
A,P_HTHAB,ICCS0501,EL62	169.63 	147.48 	525.70 	464.10 	429.87 	364.96 	351.53 	308.61 	267.29 	: 	67.46 	95.65 	57.59 	30.14 
A,P_HTHAB,ICCS0501,EL621	307.24 	389.18 	789.02 	888.89 	690.74 	305.62 	222.77 	203.56 	154.73 	: 	45.22 	279.34 	131.24 	37.91 
A,P_HTHAB,ICCS0501,EL622	96.04 	82.71 	544.91 	435.22 	423.37 	437.13 	490.94 	431.34 	350.26 	: 	63.69 	39.38 	28.67 	14.90 
A,P_HTHAB,ICCS0501,EL623	243.00 	103.62 	321.33 	209.18 	313.61 	352.28 	255.26 	191.57 	169.07 	: 	113.38 	30.99 	23.34 	36.43 
A,P_HTHAB,ICCS0501,EL624	141.10 	89.29 	320.92 	281.08 	204.38 	171.20 	120.82 	145.86 	258.69 	: 	46.03 	134.20 	113.45 	71.63 
A,P_HTHAB,ICCS0501,EL63	216.13 	226.99 	582.58 	761.03 	692.51 	557.73 	471.43 	691.11 	683.12 	: 	151.49 	155.68 	105.67 	109.64 
A,P_HTHAB,ICCS0501,EL631	109.18 	121.84 	304.46 	334.16 	473.33 	385.14 	377.86 	404.48 	363.28 	: 	108.76 	107.17 	91.49 	99.37 
A,P_HTHAB,ICCS0501,EL632	314.15 	304.63 	780.47 	1140.67 	877.87 	597.09 	496.46 	976.54 	971.55 	: 	158.73 	186.96 	109.11 	117.92 
A,P_HTHAB,ICCS0501,EL633	166.78 	215.04 	565.52 	586.49 	620.99 	708.83 	545.90 	512.72 	542.07 	: 	192.90 	158.12 	117.27 	106.92 
A,P_HTHAB,ICCS0501,EL64	220.49 	348.29 	467.79 	432.98 	315.31 	257.46 	232.83 	306.23 	276.52 	: 	110.33 	113.50 	117.81 	120.74 
A,P_HTHAB,ICCS0501,EL641	237.91 	257.58 	379.78 	388.70 	370.50 	323.51 	258.87 	255.53 	344.59 	: 	95.48 	85.07 	87.83 	97.01 
A,P_HTHAB,ICCS0501,EL642	239.08 	466.87 	557.32 	541.31 	426.45 	320.79 	285.99 	366.14 	263.32 	: 	91.15 	137.52 	149.16 	127.22 
A,P_HTHAB,ICCS0501,EL643	127.17 	155.86 	135.78 	106.60 	166.32 	44.62 	55.23 	81.16 	56.40 	: 	47.24 	63.78 	10.76 	0.00 
A,P_HTHAB,ICCS0501,EL644	221.22 	318.21 	469.53 	379.61 	159.36 	145.64 	162.57 	289.03 	258.52 	: 	114.52 	87.84 	112.63 	147.04 
A,P_HTHAB,ICCS0501,EL645	113.03 	199.31 	411.56 	365.41 	258.54 	276.37 	240.78 	317.89 	319.01 	: 	261.46 	193.23 	113.37 	111.38 
A,P_HTHAB,ICCS0501,EL65	219.49 	391.03 	689.07 	715.74 	715.23 	742.93 	619.32 	586.87 	530.44 	: 	149.11 	140.83 	88.09 	72.72 
A,P_HTHAB,ICCS0501,EL651	214.56 	288.76 	479.07 	357.18 	436.33 	449.39 	396.15 	334.65 	400.15 	: 	105.36 	104.91 	54.78 	49.52 
A,P_HTHAB,ICCS0501,EL652	393.22 	480.96 	992.72 	1176.17 	1146.42 	1274.53 	953.72 	998.49 	811.33 	: 	269.25 	228.78 	150.04 	129.51 
A,P_HTHAB,ICCS0501,EL653	122.68 	414.98 	668.03 	711.89 	668.09 	645.71 	584.91 	526.76 	458.32 	: 	109.16 	114.30 	75.06 	55.48 
A,P_HTHAB,ICCS0501,ES	344.96 	: 	408.05 	342.72 	397.11 	392.62 	: 	349.79 	346.37 	321.64 	323.35 	303.66 	224.17 	222.10 
A,P_HTHAB,ICCS0501,ES1	195.25 	: 	216.83 	190.58 	238.86 	245.06 	: 	225.89 	223.87 	203.74 	195.98 	196.90 	152.14 	153.70 
A,P_HTHAB,ICCS0501,ES11	206.04 	: 	220.81 	202.42 	249.72 	268.39 	: 	240.83 	224.07 	200.65 	198.99 	195.78 	149.75 	139.42 
A,P_HTHAB,ICCS0501,ES111	207.96 	: 	227.48 	176.04 	230.11 	250.42 	: 	242.23 	247.93 	215.55 	207.15 	187.34 	155.22 	166.88 
A,P_HTHAB,ICCS0501,ES112	108.33 	: 	175.50 	182.53 	224.95 	225.31 	: 	182.93 	149.34 	135.49 	160.18 	144.12 	120.36 	101.98 
A,P_HTHAB,ICCS0501,ES113	155.95 	: 	178.50 	143.63 	246.20 	301.48 	: 	211.14 	224.37 	168.82 	164.56 	169.24 	156.74 	145.50 
A,P_HTHAB,ICCS0501,ES114	258.10 	: 	244.30 	261.59 	283.37 	294.15 	: 	269.85 	222.18 	216.48 	214.26 	232.62 	151.17 	117.76 
A,P_HTHAB,ICCS0501,ES12	160.96 	: 	200.26 	164.89 	190.08 	183.27 	: 	190.50 	188.87 	167.94 	145.29 	152.90 	110.61 	119.07 
A,P_HTHAB,ICCS0501,ES120	160.96 	: 	200.26 	164.89 	190.08 	183.27 	: 	190.50 	188.87 	167.94 	145.29 	152.90 	110.61 	119.07 
A,P_HTHAB,ICCS0501,ES13	207.36 	: 	228.37 	181.77 	276.51 	247.61 	: 	219.52 	285.49 	281.86 	271.64 	279.38 	235.93 	279.79 
A,P_HTHAB,ICCS0501,ES130	207.36 	: 	228.37 	181.77 	276.51 	247.61 	: 	219.52 	285.49 	281.86 	271.64 	279.38 	235.93 	279.79 
A,P_HTHAB,ICCS0501,ES2	321.32 	: 	362.66 	315.44 	342.60 	358.29 	: 	304.38 	284.03 	271.84 	284.21 	281.80 	200.29 	230.87 
A,P_HTHAB,ICCS0501,ES21	392.42 	: 	412.43 	423.15 	411.09 	463.30 	: 	401.51 	359.14 	335.16 	368.61 	374.77 	254.16 	300.70 
A,P_HTHAB,ICCS0501,ES211	338.97 	: 	418.59 	335.47 	323.49 	366.65 	: 	300.63 	225.91 	250.76 	246.52 	274.35 	147.94 	179.53 
A,P_HTHAB,ICCS0501,ES212	337.43 	: 	432.74 	462.21 	441.83 	465.83 	: 	463.87 	381.56 	325.67 	336.49 	347.68 	290.14 	304.49 
A,P_HTHAB,ICCS0501,ES213	440.35 	: 	398.33 	423.52 	416.54 	488.65 	: 	391.16 	382.94 	365.18 	423.76 	420.69 	262.27 	333.37 
A,P_HTHAB,ICCS0501,ES22	229.28 	: 	277.72 	245.49 	288.59 	251.66 	: 	217.47 	239.69 	237.21 	234.52 	232.94 	166.94 	192.35 
A,P_HTHAB,ICCS0501,ES220	229.28 	: 	277.72 	245.49 	288.59 	251.66 	: 	217.47 	239.69 	237.21 	234.52 	232.94 	166.94 	192.35 
A,P_HTHAB,ICCS0501,ES23	292.86 	: 	321.63 	197.60 	299.11 	342.39 	: 	263.10 	207.47 	230.95 	193.04 	176.04 	144.02 	156.87 
A,P_HTHAB,ICCS0501,ES230	292.86 	: 	321.63 	197.60 	299.11 	342.39 	: 	263.10 	207.47 	230.95 	193.04 	176.04 	144.02 	156.87 
A,P_HTHAB,ICCS0501,ES24	255.09 	: 	331.73 	201.80 	267.37 	242.17 	: 	197.30 	200.37 	194.14 	190.76 	177.65 	141.47 	152.80 
A,P_HTHAB,ICCS0501,ES241	201.42 	: 	277.36 	133.28 	178.01 	172.68 	: 	160.75 	163.20 	177.08 	126.84 	137.75 	106.07 	131.43 
A,P_HTHAB,ICCS0501,ES242	224.43 	: 	245.33 	190.50 	279.18 	218.97 	: 	187.34 	172.74 	130.49 	184.53 	113.28 	63.77 	87.05 
A,P_HTHAB,ICCS0501,ES243	272.37 	: 	357.30 	219.43 	286.34 	261.59 	: 	207.12 	212.80 	206.96 	206.23 	195.55 	160.07 	166.62 
A,P_HTHAB,ICCS0501,ES3	347.05 	: 	363.13 	299.49 	350.91 	371.37 	: 	357.60 	362.53 	298.14 	294.94 	274.62 	181.74 	183.26 
A,P_HTHAB,ICCS0501,ES30	347.05 	: 	363.13 	299.49 	350.91 	371.37 	: 	357.60 	362.53 	298.14 	294.94 	274.62 	181.74 	183.26 
A,P_HTHAB,ICCS0501,ES300	347.05 	: 	363.13 	299.49 	350.91 	371.37 	: 	357.60 	362.53 	298.14 	294.94 	274.62 	181.74 	183.26 
